Date,Adj close,Close,High,Low,Open,Volume,Rsi,Macd,Macd_signal,Macd_hist,Bb_lower,Bb_middle,Bb_upper,Nextclose,Nextcloseup,RSI,MACD,MACD_signal,MACD_hist,BB_lower,BB_middle,BB_upper,ATR,NextClose,NextCloseUp
2016-02-18,1226.0999755859375,1226.0999755859375,1239.199951171875,1201.5999755859375,1209.5999755859375,315,70.31998895556036,34.6532856465044,5.787732518187159,28.86555312831724,1060.204507242522,1160.3799926757815,1260.5554781090411,1230.4000244140625,1,70.51905329021524,35.09346686867707,5.581673641458583,29.511793227218487,1060.2045072425221,1160.3799926757815,1260.555478109041,22.37355249408541,1230.4000244140625,1
2016-02-19,1230.4000244140625,1230.4000244140625,1232.800048828125,1221.800048828125,1230.800048828125,76,71.05806842119554,34.96775475354161,4.881761300179495,30.085993453362118,1066.4698747115724,1166.9449951171875,1267.4201155228027,1209.5,0,71.2567996578301,35.37536348932235,4.690856209683091,30.684507279639263,1066.4698747115729,1166.9449951171875,1267.4201155228022,21.56115588736502,1209.5,0
2016-02-22,1209.5,1209.5,1226.0999755859375,1203.0,1226.0999755859375,280,62.87401678274543,33.14840233709515,2.449927106986422,30.698475230108727,1076.021563559992,1172.5599975585935,1269.098431557195,1222.300048828125,1,63.004158538402976,33.52584620478251,2.2730711401145953,31.252775064667915,1076.0215635599925,1172.5599975585935,1269.0984315571945,21.97821792498627,1222.300048828125,1
2016-02-23,1222.300048828125,1222.300048828125,1226.0999755859375,1207.4000244140625,1207.4000244140625,351,65.49512492081128,32.36631072261184,1.334268394002489,31.032042328609354,1084.7084246300442,1178.365002441406,1272.0215802527678,1238.699951171875,1,65.62959106836716,32.715819792018465,1.170435781880439,31.545384010138026,1084.7084246300444,1178.365002441406,1272.0215802527675,21.744056014049754,1238.699951171875,1
2016-02-24,1238.699951171875,1238.699951171875,1250.0999755859375,1230.0,1230.0,111,68.55801396431501,32.69296835438308,1.3287408206189824,31.3642275337641,1090.8455470529796,1184.2150024414059,1277.5844578298322,1238.199951171875,0,68.69492003216033,33.01660817648235,1.176979333075458,31.839628843406892,1090.8455470529798,1184.2150024414059,1277.584457829832,22.17661821003281,1238.199951171875,0
2016-02-25,1238.199951171875,1238.199951171875,1241.5,1235.0,1239.4000244140625,1349,68.35878221512587,32.53644121854131,0.9377709478217682,31.598670270719545,1099.778809894929,1190.3200012207028,1280.8611925464766,1219.800048828125,0,68.49435252354117,32.8361249087377,0.7971968522646478,32.038928056473054,1099.778809894929,1190.3200012207028,1280.8611925464766,21.05685976645904,1219.800048828125,0
2016-02-26,1219.800048828125,1219.800048828125,1239.0999755859375,1212.199951171875,1232.4000244140625,656,61.29910782900178,30.575221865676212,-0.8187587240346659,31.39398058971088,1111.3219692434116,1195.5300048828121,1279.7380405222127,1233.9000244140625,1,61.39089013792202,30.852721307912134,-0.9489653988487383,31.801686706760872,1111.3219692434116,1195.5300048828121,1279.7380405222127,21.474228669859286,1233.9000244140625,1
2016-02-29,1233.9000244140625,1233.9000244140625,1241.0,1218.5999755859375,1218.5999755859375,580,64.33844031878208,29.815002797031184,-1.2631822341437555,31.07818503117494,1124.3505332348252,1201.4050048828121,1278.459476530799,1230.300048828125,0,64.43477620256444,30.071959031409506,-1.3837821402810917,31.455741171690597,1124.350533234825,1201.4050048828121,1278.4594765307993,21.540356937302374,1230.300048828125,0
2016-03-01,1230.300048828125,1230.300048828125,1248.4000244140625,1229.0,1240.5,477,62.97851355804533,28.592439915345267,-1.988596092663741,30.581036008009008,1136.773170413045,1206.5250061035156,1276.2768417939863,1241.0999755859375,1,63.067642225626315,28.83037276767709,-2.1002947232108085,30.9306674908879,1136.7731704130447,1206.5250061035156,1276.2768417939865,21.38747604278524,1241.0999755859375,1
2016-03-02,1241.0999755859375,1241.0999755859375,1242.5999755859375,1226.0,1232.800048828125,267,65.34506535108024,28.17028435150951,-1.928601325199601,30.09888567670911,1151.723025142415,1212.2150024414063,1272.7069797403976,1257.4000244140625,1,65.43688501024654,28.390601359191578,-2.032052905357059,30.422654264548637,1151.7230251424144,1212.2150024414063,1272.7069797403983,21.045511724438974,1257.4000244140625,1
2016-03-03,1257.4000244140625,1257.4000244140625,1267.9000244140625,1238.0,1238.4000244140625,123,68.60681292590498,28.81879560429229,-1.0240720579334592,29.84286766222575,1164.2752397007666,1218.0200012207033,1271.76476274064,1269.9000244140625,1,68.70045775276574,29.022800289155384,-1.119883180314602,30.142683469469986,1164.275239700766,1218.0200012207033,1271.7647627406407,21.67797691655494,1269.9000244140625,1
2016-03-04,1269.9000244140625,1269.9000244140625,1279.9000244140625,1250.9000244140625,1263.0,268,70.8710209160566,29.9956201401842,0.12220198236676083,29.87341815781744,1173.0994208526972,1223.6350036621095,1274.1705864715218,1263.199951171875,0,70.96464989609404,30.184519675432966,0.03346896477038541,30.15105071066258,1173.099420852696,1223.6350036621095,1274.170586471523,22.200978565372445,1263.199951171875,0
2016-03-07,1263.199951171875,1263.199951171875,1272.300048828125,1259.699951171875,1259.800048828125,67,68.03839520552806,30.04132445935329,0.13432504122867783,29.906999418124613,1185.8470178216285,1228.904998779297,1271.9629797369657,1262.0999755859375,0,68.12015511169984,30.216236774416757,0.05214885100333788,30.16408792341342,1185.8470178216269,1228.904998779297,1271.9629797369673,21.515201357577983,1262.0999755859375,0
2016-03-08,1262.0999755859375,1262.0999755859375,1276.300048828125,1261.0,1268.699951171875,43,67.56097085630623,29.64703407054367,-0.2079722780647586,29.855006348608427,1189.217400888169,1232.1149963378907,1275.0125917876123,1256.5999755859375,0,67.64079711865857,29.808994434578153,-0.284074791068214,30.093069225646367,1189.2174008881675,1232.1149963378907,1275.012591787614,21.071261891188485,1256.5999755859375,0
2016-03-09,1256.5999755859375,1256.5999755859375,1260.0,1244.800048828125,1254.5,79,65.10114994025575,28.56151272238185,-1.0347949009812645,29.596307623363113,1193.8267207354877,1235.0099975585938,1276.1932743817,1272.0,1,65.17131899773867,28.71147984428194,-1.1052715050915438,29.816751349373483,1193.826720735486,1235.0099975585938,1276.1932743817015,20.801880810233058,1272.0,1
2016-03-10,1272.0,1272.0,1273.0,1237.5,1250.0,119,68.5535608942991,28.61403768522996,-0.7858159505065245,29.399853635736484,1199.136667874788,1238.875,1278.613332125212,1258.699951171875,0,68.6252964634521,28.75289936532249,-0.8510815872407953,29.603980952563287,1199.1366678747859,1238.875,1278.6133321252141,21.851746466644983,1258.699951171875,0
2016-03-11,1258.699951171875,1258.699951171875,1280.699951171875,1249.4000244140625,1270.0,87,62.77749839250979,27.268131266012688,-1.705377895779037,28.973509161791725,1198.874861207539,1239.4149963378904,1279.955131468242,1244.4000244140625,0,62.830117482672264,27.39670963209528,-1.7658170563744058,29.162526688469686,1198.8748612075372,1239.4149963378904,1279.9551314682437,22.526616487442663,1244.4000244140625,0
2016-03-14,1244.4000244140625,1244.4000244140625,1258.0,1234.5,1256.0,58,57.19738176611128,24.762163347016894,-3.369076651819867,28.13123999883676,1199.0792886900801,1239.679998779297,1280.2807088685138,1230.4000244140625,0,57.23382208997778,24.881219705074045,-3.4250455867165144,28.30626529179056,1199.0792886900783,1239.679998779297,1280.2807088685156,22.646140393473544,1230.4000244140625,0
2016-03-15,1230.4000244140625,1230.4000244140625,1236.0,1228.0,1228.300048828125,37,52.29632897745345,21.399799155815117,-5.385152674417316,26.784951830232433,1202.7445965429333,1240.8049987792967,1278.8654010156602,1229.300048828125,0,52.32041400528941,21.51003848356072,-5.436981446583875,26.947019930144595,1202.7445965429313,1240.8049987792967,1278.8654010156622,22.19998925208704,1229.300048828125,0
2016-03-16,1229.300048828125,1229.300048828125,1263.800048828125,1228.9000244140625,1229.5,45,51.91989679529178,18.433848541541465,-6.680882630952777,25.114731172494242,1205.8373275929341,1241.7150024414063,1277.5926772898786,1264.5,1,51.94310455421123,18.535923650920495,-6.728877023379283,25.264800674299778,1205.8373275929318,1241.7150024414063,1277.5926772898808,23.107134620799574,1264.5,1
2016-03-17,1264.5,1264.5,1270.0999755859375,1255.9000244140625,1261.5,27,61.47617246995308,18.707999025077015,-5.125385717933785,23.8333847430108,1207.170645199782,1243.6350036621095,1280.099362124437,1253.800048828125,0,61.509066594725084,18.802514417965313,-5.169829005067573,23.972343423032886,1207.1706451997798,1243.6350036621095,1280.0993621244393,24.37090548772907,1253.800048828125,0
2016-03-18,1253.800048828125,1253.800048828125,1264.4000244140625,1251.5,1257.0999755859375,542,57.72058062267715,17.85603536142912,-4.781879505265344,22.637914866694466,1208.62818694579,1244.8050048828125,1280.9818228198349,1243.800048828125,0,57.74618414410727,17.94355080102241,-4.823034097608378,22.76658489863079,1208.6281869457875,1244.8050048828125,1280.9818228198374,23.558697952891276,1243.800048828125,0
2016-03-21,1243.800048828125,1243.800048828125,1256.199951171875,1243.4000244140625,1256.199951171875,1061,54.37716029375209,16.187334082372217,-5.160464627457802,21.34779870983002,1214.3613148244622,1246.5200073242186,1278.678699823975,1248.199951171875,1,54.396852346187785,16.268367901126794,-5.198573598003197,21.46694149912999,1214.3613148244592,1246.5200073242186,1278.678699823978,22.790214296099936,1248.199951171875,1
2016-03-22,1248.199951171875,1248.199951171875,1252.4000244140625,1243.800048828125,1244.0,20,55.59590032743843,15.046465357457237,-5.041066681898229,20.087532039355466,1217.744776862101,1247.815002441406,1277.885228020711,1223.699951171875,0,55.616636024383915,15.121497520925004,-5.07635518256399,20.197852703488994,1217.7447768620978,1247.815002441406,1277.8852280207143,21.77662581680262,1223.699951171875,0
2016-03-23,1223.699951171875,1223.699951171875,1247.699951171875,1218.5999755859375,1247.699951171875,28,47.91963472818773,12.026736694262354,-6.448636276074492,18.475372970336846,1215.3350920846071,1247.0650024414062,1278.7949127982054,1221.4000244140625,0,47.928980429348165,12.096211638762043,-6.48131285178156,18.577524490543603,1215.3350920846042,1247.0650024414062,1278.7949127982083,22.33543651459797,1221.4000244140625,0
2016-03-24,1221.4000244140625,1221.4000244140625,1221.4000244140625,1214.199951171875,1214.199951171875,13,47.25995500674998,9.340325644762743,-7.308037860459283,16.648363505222026,1212.6699316904378,1246.2250061035156,1279.7800805165934,1219.9000244140625,0,47.26844949202718,9.4046549055181,-7.338295668020404,16.742950573538504,1212.669931690435,1246.2250061035156,1279.7800805165962,21.418619620698113,1219.9000244140625,0
2016-03-28,1219.9000244140625,1219.9000244140625,1222.199951171875,1210.0,1211.5,33,46.807374490936354,7.009487065869507,-7.711101151482016,14.720588217351523,1212.6914798742664,1246.2300048828124,1279.7685298913584,1235.5999755859375,1,46.81529666960181,7.069051711033353,-7.73911909000412,14.808170801037473,1212.6914798742637,1246.2300048828124,1279.7685298913611,20.760143302925034,1235.5999755859375,1
2016-03-29,1235.5999755859375,1235.5999755859375,1235.5999755859375,1217.699951171875,1217.800048828125,189732,51.98974315487126,6.355869046933549,-6.691775336334381,13.04764438326793,1212.8996585136445,1246.3150024414062,1279.730346369168,1226.9000244140625,0,52.00196542515774,6.411021931788355,-6.717719095399296,13.128741027187651,1212.8996585136417,1246.3150024414062,1279.7303463691708,20.55584909657771,1226.9000244140625,0
2016-03-30,1226.9000244140625,1226.9000244140625,1245.0,1223.4000244140625,1241.4000244140625,48248,49.13311089029275,5.0773304024669415,-6.376251184640791,11.453581587107733,1212.3541137201194,1246.1450012207033,1279.9358887212873,1234.199951171875,1,49.142018586374725,5.12839825705305,-6.400274216107681,11.52867247316073,1212.3541137201169,1246.1450012207033,1279.9358887212898,20.63042956010341,1234.199951171875,1
2016-03-31,1234.199951171875,1234.199951171875,1239.5999755859375,1224.5,1225.5999755859375,3377,51.53921007064498,4.60009536081634,-5.482788981033114,10.082884341849454,1211.6532091635506,1245.8000000000002,1279.9467908364497,1222.199951171875,0,51.549816318579325,4.647380723259403,-5.5050333999210626,10.152414123180465,1211.653209163548,1245.8000000000002,1279.9467908364525,20.235397133377273,1222.199951171875,0
2016-04-01,1222.199951171875,1222.199951171875,1235.199951171875,1209.199951171875,1232.300048828125,1602,47.55686413285942,3.216505566237629,-5.49310302048946,8.70960858672709,1208.7995731625103,1244.0399963378907,1279.280419513271,1218.0,0,47.56341228894205,3.2602885731557762,-5.513700440019752,8.773989013175528,1208.7995731625078,1244.0399963378907,1279.2804195132735,20.647154480993184,1218.0,0
2016-04-04,1218.0,1218.0,1222.300048828125,1215.0,1221.699951171875,2038,46.2110209232245,1.7608022939111834,-5.559045034252725,7.319847328163909,1206.5809735417117,1241.4449951171878,1276.3090166926638,1228.4000244140625,1,46.21632035820856,1.8013423384450107,-5.578117339784415,7.379459678229425,1206.5809735417095,1241.4449951171878,1276.309016692666,19.6937897915026,1228.4000244140625,1
2016-04-05,1228.4000244140625,1228.4000244140625,1236.699951171875,1215.4000244140625,1215.4000244140625,477,49.98545933443034,1.4298594862996197,-4.711990273491431,6.141849759791051,1205.9568092619816,1239.704998779297,1273.4531882966126,1222.5,0,49.99315916911924,1.4673967535286465,-4.729650339760623,6.197047093289269,1205.9568092619793,1239.704998779297,1273.4531882966148,19.808513860524737,1222.5,0
2016-04-06,1222.5,1222.5,1230.4000244140625,1217.5999755859375,1230.4000244140625,248,47.9306274795989,0.6836218976040982,-4.366582289749562,5.0502041873536605,1204.8743475252993,1237.7250000000001,1270.575652474701,1236.199951171875,1,47.9365632632248,0.718378786406447,-4.382934645506258,5.101313431912705,1204.8743475252973,1237.7250000000001,1270.575652474703,19.307909215353327,1236.199951171875,1
2016-04-07,1236.199951171875,1236.199951171875,1242.9000244140625,1224.5999755859375,1224.800048828125,375,52.78428437394376,1.1840458529625266,-3.0929266675129075,4.276972520475434,1205.0779333586856,1236.7049987792968,1268.332064199908,1242.5,1,52.7927662491198,1.2162282926981334,-3.108068111371657,4.32429640406979,1205.0779333586836,1236.7049987792968,1268.33206419991,19.385917443832554,1242.5,1
2016-04-08,1242.5,1242.5,1242.800048828125,1232.0,1241.0,409,54.86773603054648,2.0651905011086455,-1.7694256154934314,3.834616116602077,1208.102149632606,1235.229998779297,1262.357847925988,1256.699951171875,1,54.87711523488935,2.0949891708944506,-1.783445786540272,3.8784349574347226,1208.1021496326034,1235.229998779297,1262.3578479259904,18.772641114139155,1256.699951171875,1
2016-04-11,1256.699951171875,1256.699951171875,1258.699951171875,1241.5,1241.5,437,59.23411426147326,3.8647706978272254,0.02412366498011842,3.840647032847107,1208.3539641794953,1235.1299987792968,1261.9060333790983,1259.4000244140625,1,59.244992979854686,3.892362155603678,0.01114175853516386,3.881220397068514,1208.3539641794928,1235.1299987792968,1261.9060333791008,18.660306118263147,1259.4000244140625,1
2016-04-12,1259.4000244140625,1259.4000244140625,1261.699951171875,1253.699951171875,1260.0,185,60.026040583170335,5.446045689529228,1.2843189253456968,4.161726764183531,1207.235565476915,1235.879998779297,1264.524432081679,1246.800048828125,0,60.037135999698506,5.471593417580152,1.2722984164093099,4.199295001170842,1207.2355654769128,1235.879998779297,1264.5244320816812,17.898855681244353,1246.800048828125,0
2016-04-13,1246.800048828125,1246.800048828125,1256.9000244140625,1241.300048828125,1256.5,203,54.68713871384453,5.617746896235076,1.1648161056412354,4.4529307905938404,1207.7784682641372,1236.7000000000003,1265.6215317358633,1225.0,0,54.69461722879471,5.641402269337959,1.1536858145336932,4.487716454804266,1207.778468264135,1236.7000000000003,1265.6215317358656,17.913221388722434,1225.0,0
2016-04-14,1225.0,1225.0,1243.699951171875,1224.5,1231.4000244140625,264,46.91260676119664,3.9492154918809774,-0.4029722389702908,4.352187730851268,1207.2694017165993,1236.484997558594,1265.7005934005886,1233.0999755859375,1,46.91573708296081,3.971118673807041,-0.4132782247977804,4.384396898604821,1207.269401716597,1236.484997558594,1265.7005934005908,18.226566205822618,1233.0999755859375,1
2016-04-15,1233.0999755859375,1233.0999755859375,1235.0,1225.699951171875,1225.699951171875,97,49.769957319088014,3.24310813644297,-0.887263675526639,4.130371811969609,1208.8313762419623,1234.9149963378907,1260.998616433819,1233.5999755859375,1,49.77406125670677,3.263388910103231,-0.896806390801272,4.160195300904503,1208.8313762419598,1234.9149963378907,1260.9986164338216,17.63895433397815,1233.5999755859375,1
